,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
12918,-0.11595283,6,-1.5227324,8,0.35733408,4,5,3,4,1,-0.14591825,-0.2166562,3.5280662,39,0
12919,0.030670086,5,-1.4741677,8,0.35733408,2,5,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
12920,-1.3622476,4,0.2706266,11,-0.42005318,4,8,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
12921,-0.8490674,4,0.49671856,9,1.1347214,4,13,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12922,-0.3358872,4,-1.4413302,7,0.7460277,2,3,0,4,1,-0.14591825,-0.2166562,1.9892842,39,0
12923,-0.40919867,4,0.12187244,9,1.1347214,5,10,2,2,0,-0.14591825,-0.2166562,-0.035428904,23,0
12924,2.1567023,4,-0.6436038,5,-2.3635213,6,8,4,0,0,-0.14591825,-0.2166562,-1.6551993,39,0
12925,0.61716175,4,0.1037957,9,1.1347214,4,4,4,2,0,-0.14591825,-0.2166562,0.36951372,39,0
12926,-0.3358872,4,0.3703898,10,2.3008022,2,10,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
12927,0.39722738,4,2.1948905,11,-0.42005318,0,1,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12928,0.5438503,1,0.28601268,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
12929,0.83709615,2,-1.6009797,15,-0.031359546,2,11,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
12930,-0.48251012,4,0.054927852,1,-1.1974404,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12931,-0.8490674,4,-1.5155983,11,-0.42005318,5,6,4,4,0,-0.14591825,-0.2166562,-0.035428904,24,0
12932,-1.2889361,0,0.6865244,11,-0.42005318,4,0,2,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12933,-0.18926428,4,0.09064553,12,1.523415,2,10,5,4,0,-0.14591825,-0.2166562,0.7744563,39,1
12934,-0.99569035,2,2.7173917,9,1.1347214,4,10,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12935,-0.5558216,4,-0.6847123,11,-0.42005318,4,3,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
12936,1.2769649,6,0.4124457,12,1.523415,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
12937,-0.99569035,4,1.6819296,15,-0.031359546,4,13,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12938,-1.2889361,7,-1.4262662,15,-0.031359546,4,13,1,4,0,-0.14591825,-0.2166562,0.7744563,39,0
12939,0.177293,6,-0.7243428,8,0.35733408,2,5,0,4,1,-0.14591825,-0.2166562,2.3942268,39,1
12940,0.47053882,4,0.10751905,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12941,-1.2889361,4,0.25479525,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12942,-1.3622476,4,1.7614369,15,-0.031359546,4,1,3,4,0,-0.14591825,-0.2166562,-2.060142,39,0
12943,-1.0690018,4,0.06667584,9,1.1347214,2,10,0,4,1,0.3832416,-0.2166562,-0.035428904,39,0
12944,0.177293,4,-0.64889985,11,-0.42005318,4,7,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12945,0.6904732,4,0.7433032,11,-0.42005318,0,3,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
12946,-0.26257575,4,0.37470055,11,-0.42005318,2,7,5,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
12947,-0.3358872,4,-0.37379795,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
12948,-0.9223789,4,0.11771327,9,1.1347214,4,1,2,4,0,-0.14591825,-0.2166562,0.7744563,39,0
12949,-0.04264137,4,0.8482866,11,-0.42005318,4,8,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
12950,0.5438503,4,1.3293099,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,1.1793989,39,1
12951,-0.7024445,4,1.943616,8,0.35733408,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,0,0
12952,-0.8490674,4,-1.2591984,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12953,-0.18926428,4,-1.0867399,15,-0.031359546,4,3,1,2,1,-0.14591825,-0.2166562,1.1793989,39,0
12954,-1.1423132,4,0.52604115,15,-0.031359546,0,12,3,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
12955,-0.9223789,4,-0.4936085,11,-0.42005318,4,8,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12956,-0.11595283,4,-0.59720874,3,-3.1409085,2,8,0,4,1,-0.14591825,-0.2166562,1.0174218,26,0
12957,1.2036535,2,-0.19884767,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,0.2885252,39,0
12958,0.177293,6,2.3582916,12,1.523415,0,12,4,4,1,-0.14591825,-0.2166562,-2.870027,39,1
12959,1.130342,7,0.079655476,11,-0.42005318,4,8,1,2,0,-0.14591825,-0.2166562,-0.19740595,39,0
12960,2.3766367,0,0.92462015,10,2.3008022,2,0,0,4,1,-0.14591825,-0.2166562,-2.4650846,39,1
12961,0.39722738,4,0.36329362,11,-0.42005318,3,1,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
12962,-0.7024445,4,-0.049098697,1,-1.1974404,2,3,0,4,1,0.38784534,-0.2166562,0.7744563,39,0
12963,-1.582182,4,-0.8247502,2,-0.8087468,4,8,3,4,1,-0.14591825,-0.2166562,-1.9791534,39,0
12964,-0.40919867,4,-0.57081366,11,-0.42005318,0,7,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12965,-0.5558216,4,0.6844685,11,-0.42005318,2,7,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
12966,-1.1423132,4,4.2277474,15,-0.031359546,4,8,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
12967,0.47053882,4,0.10130399,11,-0.42005318,2,1,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
12968,-1.0690018,4,-0.16373633,9,1.1347214,4,13,1,4,1,-0.14591825,-0.2166562,1.1793989,39,0
12969,-1.1423132,4,0.4252453,11,-0.42005318,4,14,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12970,0.10398155,7,1.9043361,11,-0.42005318,0,8,1,2,0,-0.14591825,-0.2166562,0.61247927,39,0
12971,-0.9223789,4,-1.2522823,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12972,0.177293,2,1.5374483,7,0.7460277,4,4,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12973,-0.8490674,4,-0.5783835,8,0.35733408,4,4,1,4,1,1.2785345,-0.2166562,1.9892842,12,1
12974,-1.0690018,4,-0.3217468,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12975,-1.2156247,4,0.24269672,11,-0.42005318,4,14,1,4,1,-0.14591825,-0.2166562,-0.27839446,39,0
12976,-1.435559,4,0.8158281,1,-1.1974404,4,6,3,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
12977,-0.8490674,7,1.6687605,7,0.7460277,4,4,1,4,0,-0.14591825,-0.2166562,1.4223645,39,0
12978,-1.2889361,6,1.2241465,8,0.35733408,2,5,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12979,-1.3622476,4,1.912844,11,-0.42005318,4,12,2,4,1,-0.14591825,-0.2166562,1.5843415,39,0
12980,-1.2889361,4,0.6007735,11,-0.42005318,4,8,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12981,0.10398155,5,-0.18853976,7,0.7460277,2,4,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
12982,-1.3622476,4,0.19478577,15,-0.031359546,4,8,3,4,0,-0.14591825,-0.2166562,-2.060142,39,0
12983,0.25060445,4,0.57562906,15,-0.031359546,5,8,4,2,0,-0.14591825,-0.2166562,-1.5742108,14,0
12984,-0.62913305,5,-0.5886062,11,-0.42005318,2,3,0,4,1,-0.14591825,4.466188,0.61247927,39,1
12985,-1.2889361,4,-0.7682746,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
12986,0.25060445,4,0.50010085,5,-2.3635213,4,6,1,2,1,-0.14591825,5.255348,-0.035428904,39,0
12987,1.5702107,0,0.011801362,11,-0.42005318,2,0,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12988,-0.18926428,5,-1.5383269,8,0.35733408,2,12,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
12989,0.030670086,4,-1.1253756,9,1.1347214,2,14,0,4,1,1.8883953,-0.2166562,4.7428937,39,1
12990,-1.1423132,4,0.6333458,5,-2.3635213,2,14,0,4,1,-0.14591825,-0.2166562,-0.6833371,39,0
12991,0.6904732,7,-1.3770194,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,1.66533,39,1
12992,0.177293,4,0.4728057,0,-1.5861341,2,3,0,4,1,-0.14591825,-0.2166562,-0.84531415,0,0
12993,0.5438503,4,-0.053144176,12,1.523415,2,10,5,4,0,0.8950697,-0.2166562,-0.4403715,39,1
12994,-0.04264137,2,-0.4028458,11,-0.42005318,4,14,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
12995,-0.5558216,4,3.6402342,9,1.1347214,2,3,0,4,1,-0.14591825,-0.2166562,0.2885252,39,1
12996,2.0100794,4,-0.03272731,9,1.1347214,2,12,0,4,1,-0.14591825,-0.2166562,-2.870027,39,1
12997,1.7168336,4,-0.21487798,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
12998,0.25060445,0,-1.4897717,15,-0.031359546,4,0,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
12999,0.39722738,4,-0.37181786,15,-0.031359546,5,3,1,4,1,-0.14591825,4.43889,1.1793989,39,0
13000,0.9104076,4,0.12938547,11,-0.42005318,4,6,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13001,0.61716175,4,-0.81203586,11,-0.42005318,0,10,4,0,0,-0.14591825,-0.2166562,-0.035428904,39,0
13002,-1.5088705,4,-0.054593727,1,-1.1974404,4,12,3,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
13003,-1.435559,4,-0.62872934,2,-0.8087468,5,10,3,4,0,-0.0030667498,-0.2166562,-0.035428904,39,0
13004,-0.9223789,2,-0.083575256,12,1.523415,4,10,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
13005,0.030670086,4,0.7918868,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13006,-1.0690018,4,0.252872,11,-0.42005318,2,7,0,4,1,-0.14591825,3.7018447,0.7744563,39,0
13007,2.889817,0,-0.5110315,11,-0.42005318,6,0,1,4,0,0.0011307822,-0.2166562,-1.6551993,39,0
13008,-1.3622476,4,0.053364612,11,-0.42005318,4,12,3,2,0,-0.14591825,-0.2166562,-1.6551993,39,0
13009,-0.11595283,4,-0.5874598,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
13010,-1.3622476,4,0.25290042,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
13011,-0.99569035,4,-0.6318842,9,1.1347214,4,10,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13012,1.130342,4,-0.11228204,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
13013,-1.5088705,4,1.1612947,2,-0.8087468,4,8,3,2,1,-0.14591825,-0.2166562,-1.6551993,39,0
13014,-1.435559,4,1.1032369,11,-0.42005318,4,6,3,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
13015,0.9104076,5,-0.8634428,11,-0.42005318,0,4,1,4,1,1.7611153,-0.2166562,-0.035428904,39,1
13016,-1.0690018,4,0.4250274,8,0.35733408,4,8,3,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
13017,1.6435221,6,0.06626845,5,-2.3635213,2,12,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,1
13018,-0.77575594,4,-1.2840871,11,-0.42005318,0,14,1,4,1,-0.14591825,-0.2166562,1.5843415,39,0
13019,0.10398155,4,0.078802794,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13020,0.5438503,4,-1.2472988,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13021,-0.77575594,2,2.009547,11,-0.42005318,4,1,2,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
13022,0.76378465,4,0.12589897,15,-0.031359546,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13023,0.10398155,2,-1.4838787,11,-0.42005318,4,8,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13024,-0.40919867,4,-0.79970044,11,-0.42005318,0,11,1,4,1,-0.14591825,-0.2166562,2.3942268,39,0
13025,-0.04264137,4,-0.935475,12,1.523415,2,4,0,4,1,-0.14591825,-0.2166562,1.9892842,39,1
13026,-0.99569035,4,-0.63268006,11,-0.42005318,4,3,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13027,0.25060445,4,-1.0491936,11,-0.42005318,0,6,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13028,-0.26257575,4,-0.13781497,11,-0.42005318,0,6,2,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13029,-0.04264137,4,-0.7490799,7,0.7460277,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
13030,-0.40919867,4,-1.1058682,11,-0.42005318,0,12,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13031,-0.99569035,4,0.39392367,11,-0.42005318,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13032,0.10398155,2,-0.09147672,11,-0.42005318,3,5,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
13033,-0.77575594,2,-0.33079463,6,-1.9748276,2,3,0,2,1,-0.14591825,-0.2166562,-0.035428904,38,1
13034,-0.40919867,7,-0.6492978,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
13035,0.47053882,4,0.8168323,9,1.1347214,2,13,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
13036,1.3502764,4,-0.044588987,15,-0.031359546,4,1,2,2,0,-0.14591825,-0.2166562,-0.035428904,23,0
13037,-0.04264137,4,-1.4182984,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
13038,-1.3622476,4,0.5259938,15,-0.031359546,4,8,1,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
13039,-0.18926428,2,0.31885022,8,0.35733408,2,11,0,4,1,-0.14591825,-0.2166562,1.0174218,39,1
13040,0.61716175,6,0.6510625,15,-0.031359546,2,8,5,4,0,-0.14591825,-0.2166562,0.9364334,39,0
13041,-0.26257575,7,-0.16533747,9,1.1347214,5,4,1,4,1,-0.14591825,-0.2166562,0.12654814,39,0
13042,-0.18926428,4,0.31080663,11,-0.42005318,0,1,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
13043,-1.3622476,0,0.05673742,11,-0.42005318,4,0,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13044,1.2036535,1,-0.7236417,15,-0.031359546,4,1,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13045,2.2300138,2,0.07114766,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
13046,0.32391593,4,2.1985664,15,-0.031359546,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
13047,-0.77575594,0,0.32180616,15,-0.031359546,4,0,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13048,0.39722738,4,0.45679435,14,1.9121085,2,7,0,4,1,-0.14591825,-0.2166562,0.36951372,0,0
13049,-1.435559,4,-1.4057641,11,-0.42005318,4,6,3,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
13050,0.10398155,4,0.124051504,11,-0.42005318,2,12,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
13051,1.4235878,0,0.082421936,5,-2.3635213,2,0,0,4,1,-0.14591825,-0.2166562,-1.3312453,39,0
13052,-1.435559,4,-0.87652665,11,-0.42005318,4,5,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13053,-1.2156247,0,-0.03151461,15,-0.031359546,4,0,3,4,1,-0.14591825,-0.2166562,-0.359383,39,0
13054,0.25060445,4,1.4387462,1,-1.1974404,0,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13055,-0.40919867,4,0.22770856,15,-0.031359546,0,13,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13056,-0.18926428,4,0.32958448,7,0.7460277,4,10,1,4,1,-0.14591825,3.9251919,0.36951372,39,0
13057,-1.1423132,4,2.7693386,2,-0.8087468,4,7,3,4,1,-0.14591825,-0.2166562,-1.5742108,26,0
13058,-0.04264137,4,1.008372,9,1.1347214,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
13059,1.3502764,4,-0.15107882,9,1.1347214,2,12,0,4,1,-0.14591825,4.5034127,-0.035428904,39,1
13060,-0.26257575,4,-1.5218703,8,0.35733408,4,14,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13061,-0.7024445,4,0.39579007,15,-0.031359546,2,1,0,2,1,-0.14591825,-0.2166562,0.7744563,39,0
13062,0.83709615,4,-0.7626848,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13063,-0.18926428,4,0.28142717,15,-0.031359546,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13064,-0.7024445,4,-1.434632,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
13065,-1.3622476,4,-1.4197196,11,-0.42005318,4,8,1,4,1,-0.14591825,-0.2166562,-2.6270616,39,0
13066,-0.26257575,0,-0.66039205,11,-0.42005318,2,0,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
13067,0.39722738,4,0.0071400627,12,1.523415,4,10,1,4,0,-0.14591825,-0.2166562,1.1793989,39,0
13068,-0.9223789,4,0.98726344,0,-1.5861341,2,3,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
13069,-1.582182,4,0.15848069,0,-1.5861341,4,6,2,4,1,-0.14591825,-0.2166562,-2.4650846,8,0
13070,-1.2156247,4,0.85290056,15,-0.031359546,4,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13071,0.39722738,4,-1.2007238,9,1.1347214,0,4,3,4,0,-0.14591825,-0.2166562,0.7744563,39,1
13072,-1.2156247,4,-1.2024007,7,0.7460277,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13073,-0.11595283,1,0.07110976,15,-0.031359546,4,1,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13074,0.25060445,0,-0.054574776,15,-0.031359546,0,0,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13075,-1.435559,4,1.453545,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
13076,-0.7024445,6,-0.26022142,15,-0.031359546,4,4,3,1,1,-0.14591825,-0.2166562,0.36951372,35,0
13077,-0.62913305,4,-1.0452902,15,-0.031359546,0,1,4,4,0,-0.14591825,-0.2166562,-2.4650846,39,0
13078,-0.62913305,4,-0.09789075,11,-0.42005318,5,1,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13079,0.177293,4,-1.178649,10,2.3008022,0,12,4,4,0,-0.14591825,-0.2166562,0.7744563,39,1
13080,0.98371905,4,-0.23920768,1,-1.1974404,0,7,1,2,0,-0.14591825,-0.2166562,-1.6551993,39,0
13081,0.10398155,4,0.29742908,7,0.7460277,2,4,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
13082,1.8634565,4,-0.7085209,15,-0.031359546,5,8,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13083,-1.2889361,4,1.0999115,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,1.0984104,39,0
13084,2.4499483,4,-0.3002025,9,1.1347214,0,12,1,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
13085,-1.5088705,4,-1.3159583,0,-1.5861341,4,8,3,4,1,-0.14591825,-0.2166562,-2.7890387,39,0
13086,0.47053882,4,0.31777015,15,-0.031359546,0,12,3,4,1,-0.14591825,-0.2166562,0.36951372,39,0
13087,-1.1423132,4,-0.7612353,11,-0.42005318,4,8,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13088,0.9104076,4,-0.98868203,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,1.1793989,39,1
13089,1.4968992,4,-0.17454638,10,2.3008022,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13090,0.32391593,7,-0.60988516,11,-0.42005318,2,11,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13091,0.32391593,7,0.087035865,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13092,-0.26257575,6,-0.893637,9,1.1347214,0,4,4,4,0,-0.14591825,-0.2166562,1.1793989,39,0
13093,1.7168336,4,0.51453,10,2.3008022,2,10,0,4,1,1.8883953,-0.2166562,0.7744563,39,1
13094,0.83709615,4,-0.7779572,15,-0.031359546,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13095,1.936768,0,0.39626378,11,-0.42005318,2,0,0,4,1,-0.14591825,-0.2166562,0.36951372,11,0
13096,-1.1423132,4,1.8622328,11,-0.42005318,2,6,0,2,1,-0.14591825,-0.2166562,-0.035428904,0,0
13097,-0.40919867,1,-0.014517924,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13098,0.177293,4,0.1206029,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,0.61247927,39,0
13099,-1.0690018,4,-0.15198834,8,0.35733408,4,3,1,4,1,-0.14591825,-0.2166562,1.1793989,39,0
13100,1.0570306,4,-0.18884292,11,-0.42005318,2,1,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
13101,0.47053882,7,0.22612637,9,1.1347214,2,4,0,4,1,0.842262,-0.2166562,-0.035428904,39,1
13102,-0.48251012,4,-1.4176826,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13103,0.177293,4,-1.1600132,9,1.1347214,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,0,0
13104,-0.5558216,4,0.7120573,15,-0.031359546,4,8,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13105,0.83709615,5,0.5822989,12,1.523415,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13106,0.47053882,4,-1.5442672,11,-0.42005318,2,10,0,0,1,-0.14591825,-0.2166562,-2.6270616,39,0
13107,-0.7024445,7,0.2321709,12,1.523415,4,10,4,1,0,-0.14591825,-0.2166562,-1.6551993,36,0
13108,-0.04264137,6,0.13318461,4,-2.752215,4,14,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13109,0.39722738,4,-0.7821922,9,1.1347214,2,4,0,1,1,-0.14591825,-0.2166562,-0.035428904,39,0
13110,-1.5088705,4,2.001636,0,-1.5861341,4,12,3,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
13111,0.39722738,4,1.0871782,15,-0.031359546,0,3,1,4,1,-0.14591825,-0.2166562,1.1793989,39,0
13112,-0.48251012,4,0.8857381,0,-1.5861341,5,8,4,4,0,-0.14591825,-0.2166562,0.12654814,39,0
13113,-0.48251012,4,1.41832,4,-2.752215,5,5,2,4,1,-0.14591825,-0.2166562,1.5843415,26,0
13114,0.10398155,4,-1.0034996,11,-0.42005318,6,7,3,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
13115,-1.0690018,4,-0.040988795,9,1.1347214,4,13,1,4,0,-0.14591825,-0.2166562,0.7744563,39,0
13116,-1.3622476,4,-0.16799024,15,-0.031359546,4,5,3,4,1,-0.14591825,-0.2166562,-2.4650846,39,0
13117,-0.8490674,4,-0.87743616,15,-0.031359546,4,7,2,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13118,-1.3622476,4,1.2341892,0,-1.5861341,3,6,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13119,0.76378465,0,1.5251603,11,-0.42005318,2,0,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13120,0.32391593,4,-0.051164072,9,1.1347214,4,10,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13121,-0.62913305,2,-0.855295,8,0.35733408,0,11,4,0,0,-0.14591825,-0.2166562,-0.035428904,39,0
13122,-1.1423132,4,0.47144145,11,-0.42005318,4,7,3,1,1,-0.14591825,-0.2166562,-0.035428904,30,0
13123,-1.3622476,0,-0.3818131,15,-0.031359546,4,0,2,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
13124,-1.3622476,4,0.1521614,15,-0.031359546,4,8,3,4,1,-0.14591825,-0.2166562,-1.9791534,39,0
13125,-0.8490674,4,-0.5279998,1,-1.1974404,4,3,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
13126,0.32391593,4,0.13134663,9,1.1347214,4,10,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
13127,-1.1423132,4,-1.2748783,9,1.1347214,4,12,3,4,1,-0.14591825,-0.2166562,1.1793989,39,0
13128,-1.2889361,4,0.11932389,8,0.35733408,4,3,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
13129,-1.582182,4,-0.64175636,1,-1.1974404,4,3,3,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
13130,1.3502764,2,-1.3489947,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13131,0.5438503,2,0.60007244,9,1.1347214,4,10,1,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
13132,0.47053882,6,-0.010273489,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13133,1.4235878,0,0.7296414,15,-0.031359546,2,0,0,4,1,13.394372,-0.2166562,-0.035428904,39,1
13134,0.10398155,4,0.3328436,11,-0.42005318,4,7,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
13135,0.25060445,4,-1.3241155,11,-0.42005318,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,0,0
13136,-1.2156247,0,-1.5705391,15,-0.031359546,4,0,3,4,1,-0.14591825,-0.2166562,2.5562038,39,0
13137,0.030670086,0,0.14190087,15,-0.031359546,0,0,1,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
13138,1.2769649,4,0.055799477,0,-1.5861341,2,8,0,4,1,-0.14591825,-0.2166562,-0.4403715,5,1
13139,0.5438503,4,0.14898756,11,-0.42005318,0,7,1,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
13140,-1.0690018,4,0.16004393,8,0.35733408,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13141,0.76378465,4,1.1842222,8,0.35733408,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13142,2.4499483,0,-0.7672419,14,1.9121085,2,0,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13143,0.6904732,4,-0.20428585,15,-0.031359546,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
13144,-0.26257575,4,1.5386989,11,-0.42005318,4,13,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
13145,0.47053882,4,-0.2545085,15,-0.031359546,0,14,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
